mu sigma alpha beta het how
-0.0004551546 0.0000100000 -4.0 0 0.000103635981 rai
-0.0004551546 0.0000100000 -4.0 1000 0.000133587801 rai
-0.0004551546 0.0000100000 -4.0 3000 0.000255416319 rai
-0.0004551546 0.0000100000 -4.0 5000 0.000526036406 rai
-0.0004551546 0.0000100000 -4.0 7000 0.000969518266 rai
-0.0004551546 0.0000134138 0.0 0 0.000105187096 rai
-0.0004551546 0.0000134138 0.0 1000 0.000134622485 rai
-0.0004551546 0.0000134138 0.0 3000 0.000256123632 rai
-0.0004551546 0.0000134138 0.0 5000 0.000519986683 rai
-0.0004551546 0.0000134138 0.0 7000 0.000953818262 rai
-0.0004551546 0.0000134138 -2.0 0 0.000103156376 rai
-0.0004551546 0.0000134138 -2.0 1000 0.000133005585 rai
-0.0004551546 0.0000134138 -2.0 3000 0.000255682196 rai
-0.0004551546 0.0000134138 -2.0 5000 0.000528120823 rai
-0.0004551546 0.0000134138 -2.0 7000 0.000972440917 rai
-0.0004551546 0.0000134138 -4.0 0 0.000103216869 rai
-0.0004551546 0.0000134138 -4.0 1000 0.000134052507 rai
-0.0004551546 0.0000134138 -4.0 3000 0.000256226760 rai
-0.0004551546 0.0000134138 -4.0 5000 0.000529655745 rai
-0.0004551546 0.0000134138 -4.0 7000 0.000973896613 rai
-0.0004551546 0.0000179929 0.0 0 0.000105506308 rai
-0.0004551546 0.0000179929 0.0 1000 0.000136552805 rai
-0.0004551546 0.0000179929 0.0 3000 0.000255933654 rai
-0.0004551546 0.0000179929 0.0 5000 0.000521059981 rai
-0.0004551546 0.0000179929 0.0 7000 0.000953371768 rai
-0.0004551546 0.0000179929 -2.0 0 0.000102628556 rai
-0.0004551546 0.0000179929 -2.0 1000 0.000132933279 rai
-0.0004551546 0.0000179929 -2.0 3000 0.000255175138 rai
-0.0004551546 0.0000179929 -2.0 5000 0.000532224363 rai
-0.0004551546 0.0000179929 -2.0 7000 0.000978069282 rai
-0.0004551546 0.0000179929 -4.0 0 0.000102686960 rai
-0.0004551546 0.0000179929 -4.0 1000 0.000132237244 rai
-0.0004551546 0.0000179929 -4.0 3000 0.000255081127 rai
-0.0004551546 0.0000179929 -4.0 5000 0.000532483471 rai
-0.0004551546 0.0000179929 -4.0 7000 0.000982380593 rai
-0.0004551546 0.0000241353 0.0 0 0.000105444699 rai
-0.0004551546 0.0000241353 0.0 1000 0.000135383801 rai
-0.0004551546 0.0000241353 0.0 3000 0.000254898820 rai
-0.0004551546 0.0000241353 0.0 5000 0.000520714703 rai
-0.0004551546 0.0000241353 0.0 7000 0.000952301529 rai
-0.0004551546 0.0000241353 -2.0 0 0.000101075138 rai
-0.0004551546 0.0000241353 -2.0 1000 0.000131698674 rai
-0.0004551546 0.0000241353 -2.0 3000 0.000256897458 rai
-0.0004551546 0.0000241353 -2.0 5000 0.000535319081 rai
-0.0004551546 0.0000241353 -2.0 7000 0.000987536243 rai
-0.0004551546 0.0000241353 -4.0 0 0.000101629421 rai
-0.0004551546 0.0000241353 -4.0 1000 0.000132995120 rai
-0.0004551546 0.0000241353 -4.0 3000 0.000257730526 rai
-0.0004551546 0.0000241353 -4.0 5000 0.000536669537 rai
-0.0004551546 0.0000241353 -4.0 7000 0.000991001061 rai
-0.0004551546 0.0000323745 0.0 0 0.000105945009 rai
-0.0004551546 0.0000323745 0.0 1000 0.000137519330 rai
-0.0004551546 0.0000323745 0.0 3000 0.000254396257 rai
-0.0004551546 0.0000323745 0.0 5000 0.000521448433 rai
-0.0004551546 0.0000323745 0.0 7000 0.000952776202 rai
-0.0004551546 0.0000323745 -2.0 0 0.000100844885 rai
-0.0004551546 0.0000323745 -2.0 1000 0.000130958108 rai
-0.0004551546 0.0000323745 -2.0 3000 0.000255787834 rai
-0.0004551546 0.0000323745 -2.0 5000 0.000542002083 rai
-0.0004551546 0.0000323745 -2.0 7000 0.000998659438 rai
-0.0004551546 0.0000323745 -4.0 0 0.000099985206 rai
-0.0004551546 0.0000323745 -4.0 1000 0.000129707469 rai
-0.0004551546 0.0000323745 -4.0 3000 0.000257355834 rai
-0.0004551546 0.0000323745 -4.0 5000 0.000545372724 rai
-0.0004551546 0.0000323745 -4.0 7000 0.001001756561 rai
-0.0004551546 0.0000434264 0.0 0 0.000106536727 rai
-0.0004551546 0.0000434264 0.0 1000 0.000136138544 rai
-0.0004551546 0.0000434264 0.0 3000 0.000255687231 rai
-0.0004551546 0.0000434264 0.0 5000 0.000522565362 rai
-0.0004551546 0.0000434264 0.0 7000 0.000952561580 rai
-0.0004551546 0.0000434264 -2.0 0 0.000099401647 rai
-0.0004551546 0.0000434264 -2.0 1000 0.000129660105 rai
-0.0004551546 0.0000434264 -2.0 3000 0.000256785039 rai
-0.0004551546 0.0000434264 -2.0 5000 0.000547948040 rai
-0.0004551546 0.0000434264 -2.0 7000 0.001012771910 rai
-0.0004551546 0.0000434264 -4.0 0 0.000098359872 rai
-0.0004551546 0.0000434264 -4.0 1000 0.000129499960 rai
-0.0004551546 0.0000434264 -4.0 3000 0.000258013425 rai
-0.0004551546 0.0000434264 -4.0 5000 0.000552918675 rai
-0.0004551546 0.0000434264 -4.0 7000 0.001018133921 rai
-0.0004551546 0.0000582511 0.0 0 0.000106974163 rai
-0.0004551546 0.0000582511 0.0 1000 0.000136547083 rai
-0.0004551546 0.0000582511 0.0 3000 0.000258100737 rai
-0.0004551546 0.0000582511 0.0 5000 0.000526483315 rai
-0.0004551546 0.0000582511 0.0 7000 0.000950996000 rai
-0.0004551546 0.0000582511 -2.0 0 0.000097517573 rai
-0.0004551546 0.0000582511 -2.0 1000 0.000128069119 rai
-0.0004551546 0.0000582511 -2.0 3000 0.000259142499 rai
-0.0004551546 0.0000582511 -2.0 5000 0.000561668368 rai
-0.0004551546 0.0000582511 -2.0 7000 0.001032679449 rai
-0.0004551546 0.0000582511 -4.0 0 0.000096275130 rai
-0.0004551546 0.0000582511 -4.0 1000 0.000126310135 rai
-0.0004551546 0.0000582511 -4.0 3000 0.000258991787 rai
-0.0004551546 0.0000582511 -4.0 5000 0.000564492101 rai
-0.0004551546 0.0000582511 -4.0 7000 0.001040349126 rai
-0.0004551546 0.0000781367 0.0 0 0.000109224711 rai
-0.0004551546 0.0000781367 0.0 1000 0.000139797836 rai
-0.0004551546 0.0000781367 0.0 3000 0.000260093218 rai
-0.0004551546 0.0000781367 0.0 5000 0.000528618440 rai
-0.0004551546 0.0000781367 0.0 7000 0.000951707005 rai
-0.0004551546 0.0000781367 -2.0 0 0.000094969914 rai
-0.0004551546 0.0000781367 -2.0 1000 0.000125030262 rai
-0.0004551546 0.0000781367 -2.0 3000 0.000261862525 rai
-0.0004551546 0.0000781367 -2.0 5000 0.000579630761 rai
-0.0004551546 0.0000781367 -2.0 7000 0.001054118062 rai
-0.0004551546 0.0000781367 -4.0 0 0.000093967828 rai
-0.0004551546 0.0000781367 -4.0 1000 0.000124641221 rai
-0.0004551546 0.0000781367 -4.0 3000 0.000260468933 rai
-0.0004551546 0.0000781367 -4.0 5000 0.000582239930 rai
-0.0004551546 0.0000781367 -4.0 7000 0.001064097467 rai
-0.0004551546 0.0001048107 0.0 0 0.000112461852 rai
-0.0004551546 0.0001048107 0.0 1000 0.000142248910 rai
-0.0004551546 0.0001048107 0.0 3000 0.000267050156 rai
-0.0004551546 0.0001048107 0.0 5000 0.000539333300 rai
-0.0004551546 0.0001048107 0.0 7000 0.000949869564 rai
-0.0004551546 0.0001048107 -2.0 0 0.000091909996 rai
-0.0004551546 0.0001048107 -2.0 1000 0.000123505903 rai
-0.0004551546 0.0001048107 -2.0 3000 0.000263854064 rai
-0.0004551546 0.0001048107 -2.0 5000 0.000600267412 rai
-0.0004551546 0.0001048107 -2.0 7000 0.001082266229 rai
-0.0004551546 0.0001048107 -4.0 0 0.000091091386 rai
-0.0004551546 0.0001048107 -4.0 1000 0.000123146721 rai
-0.0004551546 0.0001048107 -4.0 3000 0.000265337650 rai
-0.0004551546 0.0001048107 -4.0 5000 0.000608170013 rai
-0.0004551546 0.0001048107 -4.0 7000 0.001094619476 rai
-0.0004551546 0.0001405906 0.0 0 0.000142359918 fedya
-0.0004551546 0.0001405906 0.0 1000 0.000177824261 fedya
-0.0004551546 0.0001405906 0.0 3000 0.000278271931 fedya
-0.0004551546 0.0001405906 0.0 5000 0.000583335867 fedya
-0.0004551546 0.0001405906 0.0 7000 0.000970104170 fedya
-0.0004551546 0.0001405906 -2.0 0 0.000088693318 rai
-0.0004551546 0.0001405906 -2.0 1000 0.000120964740 rai
-0.0004551546 0.0001405906 -2.0 3000 0.000271329014 rai
-0.0004551546 0.0001405906 -2.0 5000 0.000632327533 rai
-0.0004551546 0.0001405906 -2.0 7000 0.001111032734 rai
-0.0004551546 0.0001405906 -4.0 0 0.000086852214 rai
-0.0004551546 0.0001405906 -4.0 1000 0.000118971173 rai
-0.0004551546 0.0001405906 -4.0 3000 0.000272243138 rai
-0.0004551546 0.0001405906 -4.0 5000 0.000639419279 rai
-0.0004551546 0.0001405906 -4.0 7000 0.001127670301 rai
-0.0004551546 0.0001885849 0.0 0 0.000547692263 fedya
-0.0004551546 0.0001885849 0.0 1000 0.000396382417 fedya
-0.0004551546 0.0001885849 0.0 3000 0.000654279752 fedya
-0.0004551546 0.0001885849 0.0 5000 0.000954758461 fedya
-0.0004551546 0.0001885849 0.0 7000 0.001403057273 fedya
-0.0004551546 0.0001885849 -2.0 0 0.000085762178 rai
-0.0004551546 0.0001885849 -2.0 1000 0.000118229571 rai
-0.0004551546 0.0001885849 -2.0 3000 0.000280940210 rai
-0.0004551546 0.0001885849 -2.0 5000 0.000673825596 rai
-0.0004551546 0.0001885849 -2.0 7000 0.001138856429 rai
-0.0004551546 0.0001885849 -4.0 0 0.000082568808 rai
-0.0004551546 0.0001885849 -4.0 1000 0.000115128376 rai
-0.0004551546 0.0001885849 -4.0 3000 0.000279108270 rai
-0.0004551546 0.0001885849 -4.0 5000 0.000683142686 rai
-0.0004551546 0.0001885849 -4.0 7000 0.001161119237 rai
-0.0004551546 0.0002529633 0.0 0 0.001460631360 fedya
-0.0004551546 0.0002529633 0.0 1000 0.001495670460 fedya
-0.0004551546 0.0002529633 0.0 3000 0.001823297150 fedya
-0.0004551546 0.0002529633 0.0 5000 0.002315108130 fedya
-0.0004551546 0.0002529633 0.0 7000 0.002826525830 fedya
-0.0004551546 0.0002529633 -2.0 0 0.000082285068 rai
-0.0004551546 0.0002529633 -2.0 1000 0.000115609940 rai
-0.0004551546 0.0002529633 -2.0 3000 0.000299585800 rai
-0.0004551546 0.0002529633 -2.0 5000 0.000722672664 rai
-0.0004551546 0.0002529633 -2.0 7000 0.001159349314 rai
-0.0004551546 0.0002529633 -4.0 0 0.000077869604 rai
-0.0004551546 0.0002529633 -4.0 1000 0.000111672831 rai
-0.0004551546 0.0002529633 -4.0 3000 0.000298844940 rai
-0.0004551546 0.0002529633 -4.0 5000 0.000735293320 rai
-0.0004551546 0.0002529633 -4.0 7000 0.001186940804 rai
-0.0004551546 0.0003393191 -2.0 0 0.000081667468 fedya
-0.0004551546 0.0003393191 -2.0 1000 0.000113972653 fedya
-0.0004551546 0.0003393191 -2.0 3000 0.000328705664 fedya
-0.0004551546 0.0003393191 -2.0 5000 0.000801368672 fedya
-0.0004551546 0.0003393191 -2.0 7000 0.001220629439 fedya
-0.0004551546 0.0003393191 -4.0 0 0.000072948337 rai
-0.0004551546 0.0003393191 -4.0 1000 0.000107420252 rai
-0.0004551546 0.0003393191 -4.0 3000 0.000325681608 rai
-0.0004551546 0.0003393191 -4.0 5000 0.000792726237 rai
-0.0004551546 0.0003393191 -4.0 7000 0.001201883323 rai
-0.0004551546 0.0004551546 -2.0 0 0.000210676801 fedya
-0.0004551546 0.0004551546 -2.0 1000 0.000142505600 fedya
-0.0004551546 0.0004551546 -2.0 3000 0.000450293938 fedya
-0.0004551546 0.0004551546 -2.0 5000 0.000895391752 fedya
-0.0004551546 0.0004551546 -2.0 7000 0.001295785930 fedya
-0.0004551546 0.0004551546 -4.0 0 0.000067572278 rai
-0.0004551546 0.0004551546 -4.0 1000 0.000104912799 rai
-0.0004551546 0.0004551546 -4.0 3000 0.000368010701 rai
-0.0004551546 0.0004551546 -4.0 5000 0.000849410841 rai
-0.0004551546 0.0004551546 -4.0 7000 0.001199603773 rai
-0.0004551546 0.0006105337 -2.0 0 0.000472523863 fedya
-0.0004551546 0.0006105337 -2.0 1000 0.000468290285 fedya
-0.0004551546 0.0006105337 -2.0 3000 0.000706219008 fedya
-0.0004551546 0.0006105337 -2.0 5000 0.001218504145 fedya
-0.0004551546 0.0006105337 -2.0 7000 0.001478013200 fedya
-0.0004551546 0.0006105337 -4.0 0 0.000063397866 fedya
-0.0004551546 0.0006105337 -4.0 1000 0.000104492139 fedya
-0.0004551546 0.0006105337 -4.0 3000 0.000474695798 fedya
-0.0004551546 0.0006105337 -4.0 5000 0.000927246445 fedya
-0.0004551546 0.0006105337 -4.0 7000 0.001192126093 fedya
-0.0004551546 0.0008189556 -2.0 0 0.000714424809 fedya
-0.0004551546 0.0008189556 -2.0 1000 0.001110993486 fedya
-0.0004551546 0.0008189556 -2.0 3000 0.001377386969 fedya
-0.0004551546 0.0008189556 -2.0 5000 0.002009282290 fedya
-0.0004551546 0.0008189556 -2.0 7000 0.002115512220 fedya
-0.0004551546 0.0008189556 -4.0 0 0.000055648200 fedya
-0.0004551546 0.0008189556 -4.0 1000 0.000106981272 fedya
-0.0004551546 0.0008189556 -4.0 3000 0.000536240183 fedya
-0.0004551546 0.0008189556 -4.0 5000 0.000984951694 fedya
-0.0004551546 0.0008189556 -4.0 7000 0.001237089056 fedya
-0.0004551546 0.0010985278 -2.0 0 0.001350530756 fedya
-0.0004551546 0.0010985278 -2.0 1000 0.001654226555 fedya
-0.0004551546 0.0010985278 -2.0 3000 0.002230390540 fedya
-0.0004551546 0.0010985278 -2.0 5000 0.002619327660 fedya
-0.0004551546 0.0010985278 -2.0 7000 0.003186326680 fedya
-0.0004551546 0.0010985278 -4.0 0 0.000181342190 fedya
-0.0004551546 0.0010985278 -4.0 1000 0.000216915059 fedya
-0.0004551546 0.0010985278 -4.0 3000 0.000686152271 fedya
-0.0004551546 0.0010985278 -4.0 5000 0.001122397546 fedya
-0.0004551546 0.0010985278 -4.0 7000 0.001242520024 fedya
-0.0004551546 0.0014735393 -4.0 0 0.000478856865 fedya
-0.0004551546 0.0014735393 -4.0 1000 0.000540028477 fedya
-0.0004551546 0.0014735393 -4.0 3000 0.001021669020 fedya
-0.0004551546 0.0014735393 -4.0 5000 0.001271514439 fedya
-0.0004551546 0.0014735393 -4.0 7000 0.001445090150 fedya
-0.0004551546 0.0019765710 -4.0 0 0.000817686879 fedya
-0.0004551546 0.0019765710 -4.0 1000 0.001018352203 fedya
-0.0004551546 0.0019765710 -4.0 3000 0.001530723110 fedya
-0.0004551546 0.0019765710 -4.0 5000 0.001626415190 fedya
-0.0004551546 0.0019765710 -4.0 7000 0.001945324550 fedya
-0.0004551546 0.0026513259 -4.0 0 0.001071946960 fedya
-0.0004551546 0.0026513259 -4.0 1000 0.001186098148 fedya
-0.0004551546 0.0026513259 -4.0 3000 0.001896056250 fedya
-0.0004551546 0.0026513259 -4.0 5000 0.002362875800 fedya
-0.0004551546 0.0026513259 -4.0 7000 0.002299576170 fedya
-0.0004551546 0.0035564262 -4.0 0 0.001302372540 fedya
-0.0004551546 0.0035564262 -4.0 1000 0.001804263930 fedya
-0.0004551546 0.0035564262 -4.0 3000 0.002302167940 fedya
-0.0004551546 0.0035564262 -4.0 5000 0.002791010350 fedya
-0.0004551546 0.0035564262 -4.0 7000 0.003182006880 fedya
-0.0004551546 0.0047705064 -4.0 0 0.001702835720 fedya
-0.0004551546 0.0047705064 -4.0 1000 0.002244755070 fedya
-0.0004551546 0.0047705064 -4.0 3000 0.003074172300 fedya
-0.0004551546 0.0047705064 -4.0 5000 0.003431004700 fedya
-0.0004551546 0.0047705064 -4.0 7000 0.003256354470 fedya
-0.0003393191 0.0000100000 0.0 0 0.000142044959 rai
-0.0003393191 0.0000100000 0.0 1000 0.000169143382 rai
-0.0003393191 0.0000100000 0.0 3000 0.000265135896 rai
-0.0003393191 0.0000100000 0.0 5000 0.000439874563 rai
-0.0003393191 0.0000100000 0.0 7000 0.000729160655 rai
-0.0003393191 0.0000100000 -2.0 0 0.000138827171 rai
-0.0003393191 0.0000100000 -2.0 1000 0.000166954376 rai
-0.0003393191 0.0000100000 -2.0 3000 0.000262014187 rai
-0.0003393191 0.0000100000 -2.0 5000 0.000442650750 rai
-0.0003393191 0.0000100000 -2.0 7000 0.000743874632 rai
-0.0003393191 0.0000100000 -4.0 0 0.000138061807 rai
-0.0003393191 0.0000100000 -4.0 1000 0.000168109215 rai
-0.0003393191 0.0000100000 -4.0 3000 0.000260816046 rai
-0.0003393191 0.0000100000 -4.0 5000 0.000441288835 rai
-0.0003393191 0.0000100000 -4.0 7000 0.000744275362 rai
-0.0003393191 0.0000134138 0.0 0 0.000141031754 rai
-0.0003393191 0.0000134138 0.0 1000 0.000170513551 rai
-0.0003393191 0.0000134138 0.0 3000 0.000263448850 rai
-0.0003393191 0.0000134138 0.0 5000 0.000437814235 rai
-0.0003393191 0.0000134138 0.0 7000 0.000730460393 rai
-0.0003393191 0.0000134138 -2.0 0 0.000138043836 rai
-0.0003393191 0.0000134138 -2.0 1000 0.000166398105 rai
-0.0003393191 0.0000134138 -2.0 3000 0.000263687380 rai
-0.0003393191 0.0000134138 -2.0 5000 0.000443628971 rai
-0.0003393191 0.0000134138 -2.0 7000 0.000746393454 rai
-0.0003393191 0.0000134138 -4.0 0 0.000137236750 rai
-0.0003393191 0.0000134138 -4.0 1000 0.000165666168 rai
-0.0003393191 0.0000134138 -4.0 3000 0.000262343003 rai
-0.0003393191 0.0000134138 -4.0 5000 0.000442985905 rai
-0.0003393191 0.0000134138 -4.0 7000 0.000749638134 rai
-0.0003393191 0.0000179929 0.0 0 0.000141101151 rai
-0.0003393191 0.0000179929 0.0 1000 0.000170621715 rai
-0.0003393191 0.0000179929 0.0 3000 0.000263867309 rai
-0.0003393191 0.0000179929 0.0 5000 0.000440229618 rai
-0.0003393191 0.0000179929 0.0 7000 0.000731009159 rai
-0.0003393191 0.0000179929 -2.0 0 0.000135808598 rai
-0.0003393191 0.0000179929 -2.0 1000 0.000165027199 rai
-0.0003393191 0.0000179929 -2.0 3000 0.000261473692 rai
-0.0003393191 0.0000179929 -2.0 5000 0.000445227022 rai
-0.0003393191 0.0000179929 -2.0 7000 0.000754182681 rai
-0.0003393191 0.0000179929 -4.0 0 0.000135643984 rai
-0.0003393191 0.0000179929 -4.0 1000 0.000163270599 rai
-0.0003393191 0.0000179929 -4.0 3000 0.000261218727 rai
-0.0003393191 0.0000179929 -4.0 5000 0.000443820149 rai
-0.0003393191 0.0000179929 -4.0 7000 0.000753656798 rai
-0.0003393191 0.0000241353 0.0 0 0.000142072284 rai
-0.0003393191 0.0000241353 0.0 1000 0.000169840357 rai
-0.0003393191 0.0000241353 0.0 3000 0.000265576202 rai
-0.0003393191 0.0000241353 0.0 5000 0.000439124734 rai
-0.0003393191 0.0000241353 0.0 7000 0.000731998583 rai
-0.0003393191 0.0000241353 -2.0 0 0.000135439655 rai
-0.0003393191 0.0000241353 -2.0 1000 0.000163129273 rai
-0.0003393191 0.0000241353 -2.0 3000 0.000261849887 rai
-0.0003393191 0.0000241353 -2.0 5000 0.000446661268 rai
-0.0003393191 0.0000241353 -2.0 7000 0.000760716277 rai
-0.0003393191 0.0000241353 -4.0 0 0.000134497124 rai
-0.0003393191 0.0000241353 -4.0 1000 0.000162611898 rai
-0.0003393191 0.0000241353 -4.0 3000 0.000261462501 rai
-0.0003393191 0.0000241353 -4.0 5000 0.000446153290 rai
-0.0003393191 0.0000241353 -4.0 7000 0.000764555959 rai
-0.0003393191 0.0000323745 0.0 0 0.000144474002 rai
-0.0003393191 0.0000323745 0.0 1000 0.000172676148 rai
-0.0003393191 0.0000323745 0.0 3000 0.000265547833 rai
-0.0003393191 0.0000323745 0.0 5000 0.000441191084 rai
-0.0003393191 0.0000323745 0.0 7000 0.000732743998 rai
-0.0003393191 0.0000323745 -2.0 0 0.000133685441 rai
-0.0003393191 0.0000323745 -2.0 1000 0.000161797717 rai
-0.0003393191 0.0000323745 -2.0 3000 0.000260558275 rai
-0.0003393191 0.0000323745 -2.0 5000 0.000451879698 rai
-0.0003393191 0.0000323745 -2.0 7000 0.000772279425 rai
-0.0003393191 0.0000323745 -4.0 0 0.000131208713 rai
-0.0003393191 0.0000323745 -4.0 1000 0.000160244669 rai
-0.0003393191 0.0000323745 -4.0 3000 0.000261189800 rai
-0.0003393191 0.0000323745 -4.0 5000 0.000452121534 rai
-0.0003393191 0.0000323745 -4.0 7000 0.000773654942 rai
-0.0003393191 0.0000434264 0.0 0 0.000144147525 rai
-0.0003393191 0.0000434264 0.0 1000 0.000172410782 rai
-0.0003393191 0.0000434264 0.0 3000 0.000266448842 rai
-0.0003393191 0.0000434264 0.0 5000 0.000444209606 rai
-0.0003393191 0.0000434264 0.0 7000 0.000736163599 rai
-0.0003393191 0.0000434264 -2.0 0 0.000130769210 rai
-0.0003393191 0.0000434264 -2.0 1000 0.000161061481 rai
-0.0003393191 0.0000434264 -2.0 3000 0.000258909534 rai
-0.0003393191 0.0000434264 -2.0 5000 0.000456100898 rai
-0.0003393191 0.0000434264 -2.0 7000 0.000787836339 rai
-0.0003393191 0.0000434264 -4.0 0 0.000129510297 rai
-0.0003393191 0.0000434264 -4.0 1000 0.000159380448 rai
-0.0003393191 0.0000434264 -4.0 3000 0.000259014523 rai
-0.0003393191 0.0000434264 -4.0 5000 0.000458233647 rai
-0.0003393191 0.0000434264 -4.0 7000 0.000791788173 rai
-0.0003393191 0.0000582511 0.0 0 0.000145572434 rai
-0.0003393191 0.0000582511 0.0 1000 0.000173187272 rai
-0.0003393191 0.0000582511 0.0 3000 0.000268421367 rai
-0.0003393191 0.0000582511 0.0 5000 0.000446907777 rai
-0.0003393191 0.0000582511 0.0 7000 0.000741644668 rai
-0.0003393191 0.0000582511 -2.0 0 0.000126578851 rai
-0.0003393191 0.0000582511 -2.0 1000 0.000157612375 rai
-0.0003393191 0.0000582511 -2.0 3000 0.000259564735 rai
-0.0003393191 0.0000582511 -2.0 5000 0.000466413997 rai
-0.0003393191 0.0000582511 -2.0 7000 0.000808270408 rai
-0.0003393191 0.0000582511 -4.0 0 0.000126522218 rai
-0.0003393191 0.0000582511 -4.0 1000 0.000155577023 rai
-0.0003393191 0.0000582511 -4.0 3000 0.000258288652 rai
-0.0003393191 0.0000582511 -4.0 5000 0.000466502832 rai
-0.0003393191 0.0000582511 -4.0 7000 0.000814808852 rai
-0.0003393191 0.0000781367 0.0 0 0.000150627504 rai
-0.0003393191 0.0000781367 0.0 1000 0.000180256342 rai
-0.0003393191 0.0000781367 0.0 3000 0.000275216793 rai
-0.0003393191 0.0000781367 0.0 5000 0.000453938737 rai
-0.0003393191 0.0000781367 0.0 7000 0.000750379094 rai
-0.0003393191 0.0000781367 -2.0 0 0.000122986488 rai
-0.0003393191 0.0000781367 -2.0 1000 0.000151823581 rai
-0.0003393191 0.0000781367 -2.0 3000 0.000258820085 rai
-0.0003393191 0.0000781367 -2.0 5000 0.000475780572 rai
-0.0003393191 0.0000781367 -2.0 7000 0.000837324255 rai
-0.0003393191 0.0000781367 -4.0 0 0.000122032833 rai
-0.0003393191 0.0000781367 -4.0 1000 0.000150159649 rai
-0.0003393191 0.0000781367 -4.0 3000 0.000259662088 rai
-0.0003393191 0.0000781367 -4.0 5000 0.000478849563 rai
-0.0003393191 0.0000781367 -4.0 7000 0.000843824666 rai
-0.0003393191 0.0001048107 0.0 0 0.000175943605 fedya
-0.0003393191 0.0001048107 0.0 1000 0.000219110732 fedya
-0.0003393191 0.0001048107 0.0 3000 0.000343219210 fedya
-0.0003393191 0.0001048107 0.0 5000 0.000529106528 fedya
-0.0003393191 0.0001048107 0.0 7000 0.000767251659 fedya
-0.0003393191 0.0001048107 -2.0 0 0.000119083354 rai
-0.0003393191 0.0001048107 -2.0 1000 0.000149377759 rai
-0.0003393191 0.0001048107 -2.0 3000 0.000259537854 rai
-0.0003393191 0.0001048107 -2.0 5000 0.000494572705 rai
-0.0003393191 0.0001048107 -2.0 7000 0.000874200004 rai
-0.0003393191 0.0001048107 -4.0 0 0.000117646270 rai
-0.0003393191 0.0001048107 -4.0 1000 0.000146812174 rai
-0.0003393191 0.0001048107 -4.0 3000 0.000259813103 rai
-0.0003393191 0.0001048107 -4.0 5000 0.000497433145 rai
-0.0003393191 0.0001048107 -4.0 7000 0.000884474772 rai
-0.0003393191 0.0001405906 0.0 0 0.000532944002 fedya
-0.0003393191 0.0001405906 0.0 1000 0.000505468202 fedya
-0.0003393191 0.0001405906 0.0 3000 0.000617737700 fedya
